"Pollutant","Modifier","Outcome","Exposure_Type","Exposure_Scale","n","N_Healthy","N_Risk","Beta_Interaction","Interaction_Low","Interaction_High","P_Interaction","P_FDR_BH_within_modifier","P_FDR_BH_all_tests","Toxicant_Beta_Healthy","Toxicant_Beta_Healthy_Low","Toxicant_Beta_Healthy_High","Toxicant_Beta_Risk","Toxicant_Beta_Risk_Low","Toxicant_Beta_Risk_High","Interaction_Direction"
"X1_PY_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2259,1358,901,-1.0362442245348,-3.14327806742195,1.07078961835236,0.302210631738304,0.833616069729322,0.785123573184402,-0.516428481341509,-1.93051967472935,0.897662712046335,-1.55267270587631,-3.00935655072115,-0.0959888610314581,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"MHBP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2131,1255,876,-0.694810149239944,-2.11826148181643,0.728641183336543,0.305672900553147,0.833616069729322,0.785123573184402,1.69663805644404,0.617682698997711,2.77559341389037,1.00182790720409,-0.00413229464261566,2.0077881090508,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"MEHHP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,-0.760278442196483,-2.3247597195553,0.804202835162336,0.307710629765857,0.833616069729322,0.785123573184402,-0.416882726625494,-1.41996017673367,0.586194723482681,-1.17716116882198,-2.32645342482796,-0.0278689128159986,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"MCPP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,0.636383140186251,-0.736075090895018,2.00884137126752,0.32938614871521,0.844071065541125,0.785315449316656,0.131967775365796,-0.820476007378853,1.08441155811044,0.768350915552047,-0.306179484164814,1.84288131526891,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"PFNA_ln_S","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2211,1301,910,0.726914027849557,-0.862586661386055,2.31641471708517,0.335775210592189,0.844071065541125,0.785315449316656,0.097980169880329,-1.16156055888067,1.35752089864132,0.824894197729886,-0.579893298579727,2.2296816940395,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"Cs_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2266,1362,904,0.624325488403707,-0.74109679645136,1.98974777325877,0.335858585847751,0.844071065541125,0.785315449316656,1.54187374757955,0.309377887553215,2.77436960760589,2.16619923598326,0.892198415493758,3.44020005647276,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"Benzene_binary_S","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",3280,1951,1329,-1.35131928322317,-4.31230116413564,1.60966259768929,0.336734276488945,0.844071065541125,0.785315449316656,-5.22830018061676,-7.73053981039492,-2.7260605508386,-6.57961946383993,-8.63373255088878,-4.52550637679109,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"PFHxA_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",1094,615,479,-2.5600589595866,-7.87810811019731,2.75799019102411,0.345420986742112,0.844071065541125,0.791811184993457,2.16317286088116,-1.83839739589241,6.16474311765474,-0.396886098705437,-3.56355346313647,2.7697812657256,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"MEOHP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,-0.723991605715866,-2.40974326786025,0.961760056428518,0.364820899071978,0.844071065541125,0.811318118831713,-0.284089229089869,-1.29379559978676,0.725617141607019,-1.00808083480573,-2.29579319914366,0.279631529532196,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"X2_NP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2222,1337,885,-0.769759052295808,-2.58800958566427,1.04849148107265,0.371444864747875,0.844071065541125,0.822978213344734,-3.40363220254912,-4.48812377355697,-2.31914063154126,-4.17339125484492,-5.61057091309736,-2.73621159659249,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"CEMA_CEM_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2240,1348,892,0.722895226406532,-1.01316919412112,2.45895964693418,0.379065809329043,0.844071065541125,0.833665027159075,-3.1767601924177,-4.04529606283469,-2.3082243220007,-2.45386496601117,-4.00774483069245,-0.89998510132988,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"X3_HPMA_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2170,1311,859,0.744959444070614,-1.05542170240336,2.54534059054459,0.381966076959693,0.844071065541125,0.83388931087171,-2.78080946414121,-3.80357302312946,-1.75804590515297,-2.0358500200706,-3.48124168744721,-0.590458352693983,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"AsB_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",2272,1364,908,-0.939485172895915,-3.2230823645724,1.34411201878057,0.384606097292417,0.844071065541125,0.836588445205402,2.15529529842189,0.470710005839518,3.83988059100427,1.21581012552598,-0.880414780465639,3.31203503151759,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"BDCPP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2042,1227,815,-0.755315713338313,-2.60129531949171,1.09066389281509,0.387107491250607,0.844071065541125,0.838967508310406,0.45214812648727,-0.618802245740702,1.52309849871524,-0.303167586851043,-1.81838495070361,1.21204977700152,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"X5OHIMI_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",877,538,339,2.77539378565782,-3.56652115936318,9.11730873067883,0.391039727920777,0.844071065541125,0.841607795824456,0.661616806319485,-2.98149299084271,4.30472660348168,3.43701059197731,-0.930578113621755,7.80459929757637,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"X4_ABP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",1127,712,415,0.958223259697881,-1.28075475899289,3.19720127838865,0.401574452667502,0.844071065541125,0.844182840117226,-2.6478809239833,-3.92321118254833,-1.37255066541827,-1.68965766428542,-3.42886043081469,0.04954510224385,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"X23_OH_PH_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2260,1358,902,-0.659538696188205,-2.32373997040149,1.00466257802508,0.401699130369891,0.844071065541125,0.844182840117226,-1.95795876499499,-3.01643570879313,-0.899481821196838,-2.61749746118319,-3.83692022890698,-1.3980746934594,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"X25_DMF_binary_S","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",3370,2003,1367,-1.00937783232684,-3.60624785247199,1.58749218781831,0.410521066387086,0.844071065541125,0.844707410970928,-11.9242628644175,-14.0566873075945,-9.79183842124049,-12.9336406967443,-15.4044987599259,-10.4627826335627,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"X4FPBA_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",2266,1371,895,1.92742951738326,-3.25907391490633,7.11393294967285,0.430753526276222,0.844071065541125,0.846785120414247,-2.90023367084107,-5.92892949242874,0.128462150746606,-0.972804153457806,-5.44418641018886,3.49857810327325,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"IPPPP_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",932,576,356,-2.1324658469989,-7.43781739467224,3.17288570067443,0.430813666985204,0.844071065541125,0.846785120414247,-2.9230892927902,-5.52050657683002,-0.325672008750373,-5.0555551397891,-9.33703935164026,-0.774070927937946,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"Sb_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2266,1362,904,0.495099541109364,-0.853131689409414,1.84333077162814,0.436078493727171,0.844071065541125,0.846785120414247,-0.138779804849153,-0.866848757822755,0.58928914812445,0.356319736260211,-0.885988379126502,1.59862785164692,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"PFHS_ln_S","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2211,1301,910,0.512476552994166,-0.888160507950937,1.91311361393927,0.437699721255908,0.844071065541125,0.846785120414247,0.531225687352341,-0.507360208717552,1.56981158342223,1.04370224034651,-0.434291539239761,2.52169601993277,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"MCNP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,-0.602128798691983,-2.25640955218599,1.05215195480202,0.440024045975477,0.844071065541125,0.846785120414247,0.449937091313867,-0.638524201544637,1.53839838417237,-0.152191707378116,-1.42135622008611,1.11697280532988,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"MiBP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,-0.611919288175123,-2.29437316155264,1.0705345852024,0.440361057579347,0.844071065541125,0.846785120414247,-0.262001615698283,-1.30538499624283,0.781381764846268,-0.873920903873406,-2.1762578100129,0.428416002266086,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"DCVDMPCA_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",2235,1349,886,1.3269775633444,-2.32517072959958,4.97912585628838,0.440807057504343,0.844071065541125,0.846785120414247,0.753108471271225,-1.20886096253014,2.71507790507259,2.08008603461563,-0.986768438830766,5.14694050806202,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"PPDA_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",945,552,393,3.18923026593301,-4.93867275358843,11.3171332854544,0.441862705451059,0.844071065541125,0.846785120414247,-4.92149342058333,-8.0461542218138,-1.79683261935286,-1.73226315465033,-8.54019552913003,5.07566921982938,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"PFHpA_binary_S","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",1166,666,500,-3.06996665429472,-11.6991262192932,5.55919291070373,0.485621513262992,0.913451497271068,0.877061884559829,-1.1975062378826,-5.36481135688151,2.9697988811163,-4.26747289217733,-10.1874660034601,1.65252021910549,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"CEMA_CYM_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2227,1338,889,-0.437617410627038,-1.7877141004895,0.912479279235423,0.490443756924063,0.913451497271068,0.880962472296322,-3.92889682605149,-4.7885976729727,-3.06919597913028,-4.36651423667853,-5.45599144639588,-3.27703702696118,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"DETP_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",1043,641,402,1.1502984111728,-2.23282911439197,4.53342593673757,0.505150310907898,0.929227115126874,0.889962399275514,2.91577889819738,0.639469554125241,5.19208824226952,4.06607730937018,0.710091152201222,7.42206346653914,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"CEMA_AAM_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2190,1317,873,0.509190798180856,-1.14560879900761,2.16399039536932,0.512236047046513,0.930770378169884,0.889962399275514,-1.53702577036083,-2.71126516686273,-0.362786373858925,-1.02783497217997,-2.4845832555252,0.428913311165253,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"Sn_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2265,1361,904,0.380206949840753,-0.945795313596239,1.70620921327774,0.540871433811748,0.959460945167329,0.897537713320973,-0.814943229749747,-1.76624885646001,0.136362396960518,-0.434736279908994,-1.37431964747512,0.504847087657128,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"MnBP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,-0.433528444738438,-1.97793040589514,1.11087351641827,0.549259742977916,0.959460945167329,0.897537713320973,-0.491954842747262,-1.53140811729428,0.547498431799753,-0.9254832874857,-1.98388099367381,0.132914418702413,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"Ba_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2266,1362,904,0.493101019317167,-1.27211173680791,2.25831377544224,0.551172488381672,0.959460945167329,0.897537713320973,0.209689061043594,-0.867819747350696,1.28719786943788,0.702790080360761,-0.637848999610012,2.04342916033153,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"o_Xylene_binary_S","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",3365,1995,1370,0.646217193862793,-1.68730140457852,2.97973579230411,0.554564047651992,0.959460945167329,0.898477112475642,-5.08664992758217,-7.08905186986325,-3.08424798530109,-4.44043273371937,-6.89146545555641,-1.98940001188233,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"IPM3_Cys_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",1072,615,457,-0.546681842917466,-2.38609038226715,1.29272669643222,0.560222162614481,0.959460945167329,0.904857476743172,-3.76245289118729,-4.56953286711339,-2.95537291526119,-4.30913473410475,-5.96028724159505,-2.65798222661446,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"GAM_Cys_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",2253,1357,896,-0.920863067601342,-4.53992976742914,2.69820363222645,0.586679022430518,0.971036797803174,0.914291111896112,-5.49905724316092,-7.24616529556346,-3.75194919075837,-6.41992031076226,-9.45029352552624,-3.38954709599828,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"X26_DMA_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",1063,671,392,-0.892140576943646,-4.11631734366934,2.33203618978205,0.587592129394144,0.971036797803174,0.914291111896112,-3.47697162841172,-5.72582358447632,-1.22811967234713,-4.36911220535537,-7.55429210132594,-1.1839323093848,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"MBzP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,0.403091517031256,-1.19556483943013,2.00174787349264,0.590025011845512,0.971036797803174,0.914291111896112,-1.65042840802751,-2.41497613923759,-0.885880676817429,-1.24733689099625,-2.50115337036374,0.00647958837123741,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
"X2_FL_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2259,1357,902,-0.424382827110863,-2.12167657303831,1.27291091881658,0.593096887034839,0.971036797803174,0.914291111896112,-3.90108731347036,-4.90494509063096,-2.89722953630976,-4.32547014058122,-5.50154353639783,-3.14939674476462,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"PMM_Cys_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2229,1342,887,-0.403356913053165,-2.1488082336934,1.34209440758707,0.621060133171427,0.971036797803174,0.919606200836113,-2.74259159515447,-3.71675532973222,-1.76842786057671,-3.14594850820763,-4.44938948295408,-1.84250753346118,"More negative / less positive toxicant–LE8_no_PA association in lifestyle-risk group"
"X1_AN_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",1110,698,412,0.538677475706486,-1.65435584373684,2.73171079514981,0.63021207899353,0.971036797803174,0.926488854538955,-3.32539294701951,-4.18472665823968,-2.46605923579934,-2.78671547131302,-4.65267967094855,-0.920751271677497,"More positive / less negative toxicant–LE8_no_PA association in lifestyle-risk group"
