Category,Description,LogP,Log(q-value),#GeneInGOAndHitList,#GeneInHitList,Hits,CategoryID,GO,Enrichment,FDR,Significant_FDR_0_05,GeneID,LogQ,Count,HitListN,GeneRatio,MinusLog10FDR
GO Biological Processes,muscle system process,-3,-1.9,6,116,EDN1|GJA1|KCNQ1|SMAD4|PIK3CA|SLC8A1,19,GO:0003012,5.4,0.012589254117941675,TRUE,1906|2697|3784|4089|5290|6546,-1.9,6,116,0.05172413793103448,1.9
GO Biological Processes,negative regulation of establishment of protein localization,-3,-1.9,4,116,APOE|DRD3|IDH2|IRS1,19,GO:1904950,9.3,0.012589254117941675,TRUE,348|1814|3418|3667,-1.9,4,116,0.034482758620689655,1.9
GO Biological Processes,positive regulation of stress fiber assembly,-3,-1.9,3,116,APOA1|LIMK1|TGFBR1,19,GO:0051496,16,0.012589254117941675,TRUE,335|3984|7046,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,response to monoamine,-3,-1.9,3,116,APP|DRD3|GNA11,19,GO:0071867,16,0.012589254117941675,TRUE,351|1814|2767,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,response to nerve growth factor,-3,-1.9,3,116,APP|MAPT|KIDINS220,19,GO:1990089,16,0.012589254117941675,TRUE,351|4137|57498,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,positive regulation of secretion,-3,-1.9,6,116,EDN1|GNAQ|PPARG|SLC2A2|NR0B2|CAPN10,19,GO:0051047,5.3,0.012589254117941675,TRUE,1906|2776|5468|6514|8431|11132,-1.9,6,116,0.05172413793103448,1.9
GO Biological Processes,regulation of cartilage development,-3,-1.9,3,116,EFEMP1|PTPN11|TGFBR1,19,GO:0061035,15,0.012589254117941675,TRUE,2202|5781|7046,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,acute inflammatory response,-3,-1.9,3,116,F12|IL6|ITIH4,19,GO:0002526,15,0.012589254117941675,TRUE,2161|3569|3700,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,muscle cell differentiation,-3,-1.9,5,116,ACTC1|ENG|NOTCH1|SLC8A1|VEGFA,19,GO:0042692,6.6,0.012589254117941675,TRUE,70|2022|4851|6546|7422,-1.9,5,116,0.04310344827586207,1.9
GO Biological Processes,cell chemotaxis,-3,-1.9,5,116,ALOX5|ENG|IL6|IL10|VEGFA,19,GO:0060326,6.5,0.012589254117941675,TRUE,240|2022|3569|3586|7422,-1.9,5,116,0.04310344827586207,1.9
GO Biological Processes,mitophagy,-3,-1.9,3,116,VCP|SQSTM1|MFN2,19,GO:0000423,15,0.012589254117941675,TRUE,7415|8878|9927,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,macrophage activation,-3,-1.9,3,116,APP|GRN|MAPT,19,GO:0042116,15,0.012589254117941675,TRUE,351|2896|4137,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,positive regulation of muscle contraction,-3,-1.9,3,116,EDN1|KCNQ1|MAP2K1,19,GO:0045933,15,0.012589254117941675,TRUE,1906|3784|5604,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,mammary gland development,-3,-1.9,3,116,CAV1|CSF1R|VEGFA,19,GO:0030879,15,0.012589254117941675,TRUE,857|1436|7422,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,positive regulation of receptor-mediated endocytosis,-3,-1.9,3,116,APP|SERPINE1|VEGFA,19,GO:0048260,15,0.012589254117941675,TRUE,351|5054|7422,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,cellular response to amino acid starvation,-3,-1.9,3,116,MTOR|MAPK1|EIF2AK3,19,GO:0034198,15,0.012589254117941675,TRUE,2475|5594|9451,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,regulation of platelet activation,-3,-1.9,3,116,APOE|GNAQ|IL6,19,GO:0010543,15,0.012589254117941675,TRUE,348|2776|3569,-1.9,3,116,0.02586206896551724,1.9
GO Biological Processes,microtubule-based transport,-3,-1.8,5,116,APP|GJA1|MAPT|MAP2K1|NPHP3,19,GO:0099111,6.5,0.015848931924611134,TRUE,351|2697|4137|5604|27031,-1.8,5,116,0.04310344827586207,1.8
GO Biological Processes,regulation of cardiac muscle tissue growth,-2.9,-1.8,3,116,EDN1|NOTCH1|TGFBR1,19,GO:0055021,15,0.015848931924611134,TRUE,1906|4851|7046,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,female gonad development,-2.9,-1.8,3,116,SMAD4|NOTCH1|VEGFA,19,GO:0008585,15,0.015848931924611134,TRUE,4089|4851|7422,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,spinal cord development,-2.9,-1.8,3,116,DCTN1|NOTCH1|PKD2,19,GO:0021510,15,0.015848931924611134,TRUE,1639|4851|5311,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,associative learning,-2.9,-1.8,3,116,APP|DRD3|SIGMAR1,19,GO:0008306,15,0.015848931924611134,TRUE,351|1814|10280,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,regulation of telomere maintenance via telomere lengthening,-2.9,-1.8,3,116,CTNNB1|HNRNPA1|HNRNPA2B1,19,GO:1904356,15,0.015848931924611134,TRUE,1499|3178|3181,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,positive regulation of peptidyl-tyrosine phosphorylation,-2.9,-1.8,3,116,CSF1R|IL6|IL10,19,GO:0050731,15,0.015848931924611134,TRUE,1436|3569|3586,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,supramolecular fiber organization,-2.9,-1.8,8,116,ACTB|ACTC1|APP|FBN1|MAPT|CLIP2|EMILIN1|B4GALT7,19,GO:0097435,3.9,0.015848931924611134,TRUE,60|70|351|2200|4137|7461|11117|11285,-1.8,8,116,0.06896551724137931,1.8
GO Biological Processes,response to topologically incorrect protein,-2.9,-1.8,4,116,CAV1|F12|VCP|EIF2AK3,19,GO:0035966,8.8,0.015848931924611134,TRUE,857|2161|7415|9451,-1.8,4,116,0.034482758620689655,1.8
GO Biological Processes,mRNA metabolic process,-2.9,-1.8,8,116,ADAR|HNRNPA1|HNRNPA2B1|NONO|PPARG|CDK13|LSM1|PUS3,19,GO:0016071,3.9,0.015848931924611134,TRUE,103|3178|3181|4841|5468|8621|27257|83480,-1.8,8,116,0.06896551724137931,1.8
GO Biological Processes,regulation of smooth muscle contraction,-2.9,-1.8,3,116,CAV1|EDN1|MAP2K1,19,GO:0006940,14,0.015848931924611134,TRUE,857|1906|5604,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,positive regulation of receptor signaling pathway via STAT,-2.9,-1.8,3,116,IL6|IL10|NOTCH1,19,GO:1904894,14,0.015848931924611134,TRUE,3569|3586|4851,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,regulation of amyloid-beta formation,-2.9,-1.8,3,116,APOE|APP|DYRK1A,19,GO:1902003,14,0.015848931924611134,TRUE,348|351|1859,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,membrane depolarization,-2.9,-1.8,3,116,CAV1|EDN1|SLC8A1,19,GO:0051899,14,0.015848931924611134,TRUE,857|1906|6546,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,negative regulation of interleukin-1 production,-2.9,-1.8,3,116,APOA1|IL10|TNFAIP3,19,GO:0032692,14,0.015848931924611134,TRUE,335|3586|7128,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,response to calcium ion,-2.9,-1.8,4,116,CAV1|EDN1|MTTP|PKD2,19,GO:0051592,8.6,0.015848931924611134,TRUE,857|1906|4547|5311,-1.8,4,116,0.034482758620689655,1.8
GO Biological Processes,cardiac muscle cell action potential,-2.9,-1.8,3,116,GJA1|KCNQ1|SLC8A1,19,GO:0086001,14,0.015848931924611134,TRUE,2697|3784|6546,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,response to fluid shear stress,-2.9,-1.8,3,116,MTOR|PKD2|PTK2,19,GO:0034405,14,0.015848931924611134,TRUE,2475|5311|5747,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,response to amino acid starvation,-2.9,-1.8,3,116,MTOR|MAPK1|EIF2AK3,19,GO:1990928,14,0.015848931924611134,TRUE,2475|5594|9451,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,development of primary female sexual characteristics,-2.9,-1.8,3,116,SMAD4|NOTCH1|VEGFA,19,GO:0046545,14,0.015848931924611134,TRUE,4089|4851|7422,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,heart valve morphogenesis,-2.9,-1.8,3,116,SMAD4|NOTCH1|EMILIN1,19,GO:0003179,14,0.015848931924611134,TRUE,4089|4851|11117,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,positive regulation of transcription elongation by RNA polymerase II,-2.9,-1.8,3,116,CTNNB1|MAP2K1|CDK13,19,GO:0032968,14,0.015848931924611134,TRUE,1499|5604|8621,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,myeloid leukocyte activation,-2.9,-1.8,4,116,APP|GNAQ|GRN|MAPT,19,GO:0002274,8.5,0.015848931924611134,TRUE,351|2776|2896|4137,-1.8,4,116,0.034482758620689655,1.8
GO Biological Processes,cellular response to toxic substance,-2.9,-1.8,4,116,APOE|EDN1|GPX1|PTGS2,19,GO:0097237,8.5,0.015848931924611134,TRUE,348|1906|2876|5743,-1.8,4,116,0.034482758620689655,1.8
GO Biological Processes,negative regulation of hormone secretion,-2.9,-1.8,3,116,EDN1|GJA1|IRS1,19,GO:0046888,14,0.015848931924611134,TRUE,1906|2697|3667,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,hormone secretion,-2.9,-1.8,3,116,EDN1|IL6|KCNQ1,19,GO:0046879,14,0.015848931924611134,TRUE,1906|3569|3784,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,negative regulation of TORC1 signaling,-2.9,-1.8,3,116,TSC1|TSC2|TBK1,19,GO:1904262,14,0.015848931924611134,TRUE,7248|7249|29110,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,regulation of neural precursor cell proliferation,-2.9,-1.8,3,116,CTNNB1|NOTCH1|VEGFA,19,GO:2000177,14,0.015848931924611134,TRUE,1499|4851|7422,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,positive regulation of non-canonical NF-kappaB signal transduction,-2.9,-1.8,3,116,APP|EDN1|VCP,19,GO:1901224,14,0.015848931924611134,TRUE,351|1906|7415,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,negative regulation of muscle cell apoptotic process,-2.9,-1.8,3,116,EDN1|ESR1|NOTCH1,19,GO:0010656,14,0.015848931924611134,TRUE,1906|2099|4851,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,Wnt signaling pathway,-2.9,-1.8,4,116,CAV1|CTNNB1|EDN1|PKD2,19,GO:0016055,8.4,0.015848931924611134,TRUE,857|1499|1906|5311,-1.8,4,116,0.034482758620689655,1.8
GO Biological Processes,response to temperature stimulus,-2.9,-1.8,4,116,MTOR|MAPT|VCP|EIF2AK3,19,GO:0009266,8.4,0.015848931924611134,TRUE,2475|4137|7415|9451,-1.8,4,116,0.034482758620689655,1.8
GO Biological Processes,regulation of macrophage activation,-2.9,-1.8,3,116,GRN|IL6|IL10,19,GO:0043030,14,0.015848931924611134,TRUE,2896|3569|3586,-1.8,3,116,0.02586206896551724,1.8
GO Biological Processes,negative regulation of molecular function,-2.9,-1.8,5,116,ADAR|IL10|KCNQ1|NOTCH1|TSC1,19,GO:0044092,6.1,0.015848931924611134,TRUE,103|3586|3784|4851|7248,-1.8,5,116,0.04310344827586207,1.8
GO Biological Processes,regulation of generation of precursor metabolites and energy,-2.8,-1.7,4,116,APP|MTOR|IRS1|VCP,19,GO:0043467,8.3,0.0199526231496888,TRUE,351|2475|3667|7415,-1.7,4,116,0.034482758620689655,1.7
GO Biological Processes,nerve development,-2.8,-1.7,3,116,CTNNB1|EDN1|CHD7,19,GO:0021675,13,0.0199526231496888,TRUE,1499|1906|55636,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,glycosaminoglycan metabolic process,-2.8,-1.7,3,116,GUSB|ITIH4|B4GALT7,19,GO:0030203,13,0.0199526231496888,TRUE,2990|3700|11285,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,regulation of heart growth,-2.8,-1.7,3,116,EDN1|NOTCH1|TGFBR1,19,GO:0060420,13,0.0199526231496888,TRUE,1906|4851|7046,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,regulation of mitochondrial membrane potential,-2.8,-1.7,3,116,KDR|MAPT|VCP,19,GO:0051881,13,0.0199526231496888,TRUE,3791|4137|7415,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,myeloid leukocyte mediated immunity,-2.8,-1.7,3,116,ACE|GNAQ|IL6,19,GO:0002444,13,0.0199526231496888,TRUE,1636|2776|3569,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,regulation of endothelial cell apoptotic process,-2.8,-1.7,3,116,KDR|SERPINE1|TNFAIP3,19,GO:2000351,13,0.0199526231496888,TRUE,3791|5054|7128,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,cell junction maintenance,-2.8,-1.7,3,116,CSF1R|DCTN1|GRN,19,GO:0034331,13,0.0199526231496888,TRUE,1436|1639|2896,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,regulation of proteasomal protein catabolic process,-2.8,-1.7,5,116,APOE|CAV1|MTOR|GPX1|VCP,19,GO:0061136,6,0.0199526231496888,TRUE,348|857|2475|2876|7415,-1.7,5,116,0.04310344827586207,1.7
GO Biological Processes,leukocyte chemotaxis,-2.8,-1.7,4,116,ALOX5|IL6|IL10|VEGFA,19,GO:0030595,8.1,0.0199526231496888,TRUE,240|3569|3586|7422,-1.7,4,116,0.034482758620689655,1.7
GO Biological Processes,secretion by cell,-2.8,-1.7,6,116,EDN1|GJA1|GNAQ|IL6|KCNQ1|MTTP,19,GO:0032940,4.9,0.0199526231496888,TRUE,1906|2697|2776|3569|3784|4547,-1.7,6,116,0.05172413793103448,1.7
GO Biological Processes,cellular response to hydrogen peroxide,-2.8,-1.7,3,116,EDN1|IL6|TNFAIP3,19,GO:0070301,13,0.0199526231496888,TRUE,1906|3569|7128,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,regulation of vascular endothelial growth factor production,-2.8,-1.7,3,116,IL6|PTGS2|EIF2AK3,19,GO:0010574,13,0.0199526231496888,TRUE,3569|5743|9451,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,protein transport,-2.8,-1.7,9,116,ADAR|APOB|APOE|MTTP|NOTCH1|TSC2|VCP|SQSTM1|IPO8,19,GO:0015031,3.3,0.0199526231496888,TRUE,103|338|348|4547|4851|7249|7415|8878|10526,-1.7,9,116,0.07758620689655173,1.7
GO Biological Processes,microtubule cytoskeleton organization involved in mitosis,-2.8,-1.7,4,116,DCTN1|GJA1|KIF11|VCP,19,GO:1902850,8.1,0.0199526231496888,TRUE,1639|2697|3832|7415,-1.7,4,116,0.034482758620689655,1.7
GO Biological Processes,regulatory ncRNA processing,-2.8,-1.7,3,116,ADAR|HNRNPA2B1|DROSHA,19,GO:0070918,13,0.0199526231496888,TRUE,103|3181|29102,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,regulation of microtubule polymerization,-2.8,-1.7,3,116,DCTN1|DYRK1A|MAPT,19,GO:0031113,13,0.0199526231496888,TRUE,1639|1859|4137,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,regulation of metal ion transport,-2.8,-1.7,6,116,CAV1|CTNNB1|DRD3|KCNQ1|PKD2|SLC8A1,19,GO:0010959,4.8,0.0199526231496888,TRUE,857|1499|1814|3784|5311|6546,-1.7,6,116,0.05172413793103448,1.7
GO Biological Processes,regulation of amyloid precursor protein catabolic process,-2.8,-1.7,3,116,APOE|APP|DYRK1A,19,GO:1902991,13,0.0199526231496888,TRUE,348|351|1859,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,positive regulation of actin filament bundle assembly,-2.8,-1.7,3,116,APOA1|LIMK1|TGFBR1,19,GO:0032233,13,0.0199526231496888,TRUE,335|3984|7046,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,positive regulation of canonical NF-kappaB signal transduction,-2.8,-1.7,5,116,CASP8|CAV1|GJA1|VEGFA|TBK1,19,GO:0043123,5.8,0.0199526231496888,TRUE,841|857|2697|7422|29110,-1.7,5,116,0.04310344827586207,1.7
GO Biological Processes,lung development,-2.8,-1.7,3,116,FBN1|VEGFA|NPHP3,19,GO:0030324,13,0.0199526231496888,TRUE,2200|7422|27031,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,positive regulation of interleukin-1 beta production,-2.8,-1.7,3,116,APP|CASP8|IL6,19,GO:0032731,13,0.0199526231496888,TRUE,351|841|3569,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,metanephros development,-2.8,-1.7,3,116,FBN1|SMAD4|PKD2,19,GO:0001656,13,0.0199526231496888,TRUE,2200|4089|5311,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,"positive regulation of DNA-templated transcription, elongation",-2.8,-1.7,3,116,CTNNB1|MAP2K1|CDK13,19,GO:0032786,13,0.0199526231496888,TRUE,1499|5604|8621,-1.7,3,116,0.02586206896551724,1.7
GO Biological Processes,hormone-mediated signaling pathway,-2.7,-1.7,4,116,ESR1|GNAQ|NR3C1|PPARG,19,GO:0009755,7.8,0.0199526231496888,TRUE,2099|2776|2908|5468,-1.7,4,116,0.034482758620689655,1.7
GO Biological Processes,developmental process involved in reproduction,-2.7,-1.6,9,116,CASP8|ACE|EDN1|GJA1|SMAD4|NOTCH1|PTPN11|VEGFA|CHD7,19,GO:0003006,3.3,0.025118864315095794,TRUE,841|1636|1906|2697|4089|4851|5781|7422|55636,-1.6,9,116,0.07758620689655173,1.6
GO Biological Processes,positive regulation of osteoblast differentiation,-2.7,-1.6,3,116,ACVR2B|FBN2|IL6,19,GO:0045669,12,0.025118864315095794,TRUE,93|2201|3569,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,positive regulation of protein secretion,-2.7,-1.6,4,116,PPARG|SLC2A2|NR0B2|CAPN10,19,GO:0050714,7.7,0.025118864315095794,TRUE,5468|6514|8431|11132,-1.6,4,116,0.034482758620689655,1.6
GO Biological Processes,positive regulation of leukocyte proliferation,-2.7,-1.6,4,116,CSF1R|IL6|MAPK1|PTK2,19,GO:0070665,7.7,0.025118864315095794,TRUE,1436|3569|5594|5747,-1.6,4,116,0.034482758620689655,1.6
GO Biological Processes,female sex differentiation,-2.7,-1.6,3,116,SMAD4|NOTCH1|VEGFA,19,GO:0046660,12,0.025118864315095794,TRUE,4089|4851|7422,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,respiratory tube development,-2.7,-1.6,3,116,FBN1|VEGFA|NPHP3,19,GO:0030323,12,0.025118864315095794,TRUE,2200|7422|27031,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,negative regulation of supramolecular fiber organization,-2.7,-1.6,4,116,APOE|DYRK1A|SMAD4|PIK3CA,19,GO:1902904,7.6,0.025118864315095794,TRUE,348|1859|4089|5290,-1.6,4,116,0.034482758620689655,1.6
GO Biological Processes,regulation of sprouting angiogenesis,-2.7,-1.6,3,116,ALOX5|IL10|VEGFA,19,GO:1903670,12,0.025118864315095794,TRUE,240|3586|7422,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,positive regulation of interleukin-8 production,-2.7,-1.6,3,116,APOA2|IL6|SERPINE1,19,GO:0032757,12,0.025118864315095794,TRUE,336|3569|5054,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,regulation of myoblast differentiation,-2.7,-1.6,3,116,ACTB|NOTCH1|SMARCA4,19,GO:0045661,12,0.025118864315095794,TRUE,60|4851|6597,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,positive regulation of Wnt signaling pathway,-2.7,-1.6,4,116,SMARCA4|VCP|ZEB2|ADNP,19,GO:0030177,7.4,0.025118864315095794,TRUE,6597|7415|9839|23394,-1.6,4,116,0.034482758620689655,1.6
GO Biological Processes,tube formation,-2.7,-1.6,3,116,NOTCH1|TSC2|VEGFA,19,GO:0035148,12,0.025118864315095794,TRUE,4851|7249|7422,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,positive regulation of chemokine production,-2.7,-1.6,3,116,APP|CSF1R|IL6,19,GO:0032722,12,0.025118864315095794,TRUE,351|1436|3569,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,adult behavior,-2.7,-1.6,3,116,APP|DRD3|TSC1,19,GO:0030534,12,0.025118864315095794,TRUE,351|1814|7248,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,response to osmotic stress,-2.7,-1.6,3,116,MTOR|PKD2|PTGS2,19,GO:0006970,12,0.025118864315095794,TRUE,2475|5311|5743,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,export across plasma membrane,-2.7,-1.6,3,116,GJA1|KCNQ1|SLC8A1,19,GO:0140115,12,0.025118864315095794,TRUE,2697|3784|6546,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,peptide transport,-2.7,-1.6,3,116,EDN1|GJA1|IL6,19,GO:0015833,12,0.025118864315095794,TRUE,1906|2697|3569,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,positive regulation of epithelial cell differentiation,-2.7,-1.6,3,116,CTNNB1|NOTCH1|SERPINE1,19,GO:0030858,12,0.025118864315095794,TRUE,1499|4851|5054,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,-2.7,-1.6,3,116,DRD3|TSC2|STAMBP,19,GO:0051898,12,0.025118864315095794,TRUE,1814|7249|10617,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,response to radiation,-2.6,-1.6,6,116,APP|DRD3|GNA11|GNAQ|GPX1|HRAS,19,GO:0009314,4.5,0.025118864315095794,TRUE,351|1814|2767|2776|2876|3265,-1.6,6,116,0.05172413793103448,1.6
GO Biological Processes,positive regulation of neuron projection development,-2.6,-1.6,4,116,APOE|GRN|ADNP|KIDINS220,19,GO:0010976,7.3,0.025118864315095794,TRUE,348|2896|23394|57498,-1.6,4,116,0.034482758620689655,1.6
GO Biological Processes,anatomical structure maturation,-2.6,-1.6,4,116,APP|EDN1|PPARG|VEGFA,19,GO:0071695,7.3,0.025118864315095794,TRUE,351|1906|5468|7422,-1.6,4,116,0.034482758620689655,1.6
GO Biological Processes,chemical synaptic transmission,-2.6,-1.6,6,116,APOE|DRD3|NR3C1|MET|NOTCH1|MAPK1,19,GO:0007268,4.5,0.025118864315095794,TRUE,348|1814|2908|4233|4851|5594,-1.6,6,116,0.05172413793103448,1.6
GO Biological Processes,anterograde trans-synaptic signaling,-2.6,-1.6,6,116,APOE|DRD3|NR3C1|MET|NOTCH1|MAPK1,19,GO:0098916,4.5,0.025118864315095794,TRUE,348|1814|2908|4233|4851|5594,-1.6,6,116,0.05172413793103448,1.6
GO Biological Processes,regulation of organ growth,-2.6,-1.6,3,116,EDN1|NOTCH1|TGFBR1,19,GO:0046620,11,0.025118864315095794,TRUE,1906|4851|7046,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,autophagy of mitochondrion,-2.6,-1.6,3,116,VCP|SQSTM1|MFN2,19,GO:0000422,11,0.025118864315095794,TRUE,7415|8878|9927,-1.6,3,116,0.02586206896551724,1.6
GO Biological Processes,regulation of actin filament organization,-2.6,-1.5,5,116,APOA1|LIMK1|PIK3CA|TGFBR1|TSC1,19,GO:0110053,5.4,0.03162277660168379,TRUE,335|3984|5290|7046|7248,-1.5,5,116,0.04310344827586207,1.5
GO Biological Processes,response to nutrient,-2.6,-1.5,4,116,F5|MTOR|GPX1|PPARG,19,GO:0007584,7.2,0.03162277660168379,TRUE,2153|2475|2876|5468,-1.5,4,116,0.034482758620689655,1.5
GO Biological Processes,cardiac muscle cell differentiation,-2.6,-1.5,3,116,ACTC1|SLC8A1|VEGFA,19,GO:0055007,11,0.03162277660168379,TRUE,70|6546|7422,-1.5,3,116,0.02586206896551724,1.5
GO Biological Processes,cellular component maintenance,-2.6,-1.5,3,116,CSF1R|DCTN1|GRN,19,GO:0043954,11,0.03162277660168379,TRUE,1436|1639|2896,-1.5,3,116,0.02586206896551724,1.5
GO Biological Processes,negative regulation of protein ubiquitination,-2.6,-1.5,3,116,CAV1|TNFAIP3|SQSTM1,19,GO:0031397,11,0.03162277660168379,TRUE,857|7128|8878,-1.5,3,116,0.02586206896551724,1.5
GO Biological Processes,regulation of tumor necrosis factor-mediated signaling pathway,-2.6,-1.5,3,116,APOA1|CASP8|TNFAIP3,19,GO:0010803,11,0.03162277660168379,TRUE,335|841|7128,-1.5,3,116,0.02586206896551724,1.5
GO Biological Processes,regulation of production of molecular mediator of immune response,-2.6,-1.5,4,116,APOA1|APOA2|IL6|IL10,19,GO:0002700,7.1,0.03162277660168379,TRUE,335|336|3569|3586,-1.5,4,116,0.034482758620689655,1.5
GO Biological Processes,regulation of phosphorus metabolic process,-2.6,-1.5,4,116,APP|MTOR|MAP2K1|VCP,19,GO:0051174,7.1,0.03162277660168379,TRUE,351|2475|5604|7415,-1.5,4,116,0.034482758620689655,1.5
